,tweetids,topics,alltopics,categories,MultimediaShare,Hashtags,PastNews,Sentiment,Discussion,KnownAlready,Factoid,EmergingThreats,ContinuingNews,Irrelevant,Donations,ThirdPartyObservation,Volunteer,CleanUp,Advice,InformationWanted,FirstPartyObservation,cleanedtweets
103,965669062675087360,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The White House statement did not offer an update on Florida school shooting suspect Nikolas Cruz
104,965654863148470273,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The gun store where Parkland school shooter Nikolas Cruz legally bought his AR-15 rifle has closed down for good Fr…
105,965647786602582016,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"The Wall Street Journal: In days before Florida school shooting, host family saw no sign of Nikolas Cruz intent"
106,965647336339836928,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"LIVE: Nikolas Cruz, the accused gunman in last week's high school shooting in Florida, is expected to appear in cou…"
107,965627948584849410,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Nikolas Cruz investigated after Snapchat cutting video, but not considered a threat, report shows #FoxNews"
108,965603248949350400,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,": “Los mexicanos deberían ser asesinados”. Nikolas Cruz, atacante de Florida, expresó sus fantasías racistas en chat gru…"
109,965580844390932480,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": En agosto de 2017, Nikolas Cruz se unió a un grupo privado en Instagram en el que habló sobre matar mexicanos, mantener a…"
110,965575493788536833,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Stoneman Douglas school principal vows to hug every pupil affected by the Parkland shooting
111,965546897300697088,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Junior ROTC leader shocked that Florida school shooting suspect Nikolas Cruz was his cadet via the App
112,965510763656904704,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,School fight video from 2016 shows accused #StonemanShooting suspect Nikolas Cruz. He was suspended for this fight.…
113,965496051175079936,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,": Nikolas Cruz went into the school, pulled the fire alarm, and began his shooting spree in Parkland, Florida. But several…"
114,965455404242219008,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion', 'KnownAlready']",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Nikolas Cruz practicaba tiro con gorra como la de Trump, la que decía #MakeAmericaGreatAgai. reconoce que fall…"
115,965454649565286400,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"#NoTeLoPierdas Nikolas Cruz, adoptado y huérfano: el problemático pasado del asesino de San Valentín #InformaTM…"
116,965420699014676480,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Florida School Shooting: Accused Nikolas Cruz Had Left Warning Signs, FBI Admits Failure :Auto pickup by wikyou"
117,965367073688797186,flSchoolShooting2018,flSchoolShooting2018,"['Hashtags', 'PastNews', 'Sentiment']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,I'm sure # will tweet about Muslim groups raising thousands for #FloridaSchoolShooting #Parkland vi…
118,965357029656285185,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Nikolas Cruz Allegedly Repeatedly Threatened To Kill His Ex’s New Boyfriend According To…
119,965355701374717956,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,His names Nikolas Jacob Cruz
120,965337169643569152,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,This #BlackLivesMatter supremacist is a potential Nikolas Cruz The FBI should monitor him &amp; people of his Nazi ide…
121,965302745354985472,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"'Demon Voices': Murderous Evil Weed, Nikolas Cruz, Now Blames The Devil For His Actions via"
122,965286089694081024,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Nikolas Cruz: 'We had this monster living under our roof and we didn’t know'
123,965220640411144193,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Nikolas Cruz: 'We had this monster living under our roof and we didn’t know.' #orlando
124,965193353087410176,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Gunman In Florida High School Shooting Held On 17 Murder Counts
125,965146872900825088,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Nikolas Cruz is another victim
126,965137959321141248,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[quote]“He had emotional problems and I believe he was diagnosed with autism,” Mr. Gold said of Nikolas Cruz.[/quote]"
127,965135338955067392,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"AP Reports, Buries, and Walks Back False Claim of Nikolas Cruz's White Nationalist Ties #MediaBias #TCOT #MAGA"
128,965113752600367110,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Top right photo was stolen from a FB page and not related to Nikolas Cruz in any way.…
129,965086473648254976,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,#VIDEO Nikolas Cruz realizaba prácticas de tiro en patio de su casa INFORME:
130,965072324268646406,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: Multiple failures at a *state* level to stop Nikolas Cruz from obtaining an AR-15. If you're consistent about the need for acc…
131,964982515529170944,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Emma Gonzalez. how about we stop blaming guns for something that was the shooters fault. Nikolas Cruz…
132,964974879878479872,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Nikolas Cruz hate Jews. His mother is a Jew so he must hate himself terribly. What a warped and twisted mind. It’s…
133,964964836563148800,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I liked a video 4chan Pranks the Media: Nikolas Cruz Meets The Republic of Florida and Jordan Jereb
134,964961892883148801,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Woman Claims To Have Been With Florida School Shooter (Nikolas Cruz) At ... This girl is…
135,964943631911194625,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The moment #NikolasCruz was captured after Parkland school shooting via
136,964929187642421248,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Why are media ignoring the fact that Nikolas Cruz is a Trump supporter?
137,964915943636979713,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Revelan chat de Nikolas Cruz en Instagram; hablaba de matar mexicanos, afroamericanos y homosexuales…"
138,964910925462622208,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Minuto a minuto, así ocurrió la masacre en la escuela del sur de Florida. Mira el video:"
139,964894978886512641,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"La estrategia de Nikolas Cruz, autor de la masacre de Miami, para evitar la pena de muerte"
140,964891368693825538,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,I feel bad for the attorneys faced with defending Nikolas Cruz...
141,964888205341405189,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Comments by Nikolas Cruz's attorney could impact his defense via
142,964861541148450816,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Community looks to help families of Florida victims any way they can
143,964838874425036801,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,F.B.I. Was Warned of Florida Suspect’s Desire to Kill but Did Not Act
144,964789566023585792,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'ContinuingNews']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,": Cellphone video shows the moment the Parkland, Florida, high school shooting suspect, Nikolas Cruz, was captured."
145,964739554740752385,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion', 'KnownAlready']",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,#HappeningNow #UPDATE Florida school shooting suspect was able to elude officers responding to the scene by ditchi…
146,964699337510064128,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Ｒｙ Ａｎ: Mass shooters use loopholes, lapses in checks to get guns: Nikolas Cruz is just the…"
147,964691903949127680,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": The look of joy you give after saying these exact words "" I was actually speaking to the suspect Nikolas Cruz "" 🤔…"
148,964678753602473984,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"While Loading Gun at Florida School, Shooting Suspect Told Student ‘Better Get Out of Here’ A freshman at Marjory S…"
149,964677133858729984,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,#USA #TIME MAGAZIN #NEWS broadcast by #EMET_NEWS_PRESS: What the FBI Knew About the Accused Florida School Shooter…
150,964662324056518657,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LA MASACRE - Vídeo mostraría a Nikolas Cruz haciendo prácticas de tiro afuera de su casa antes de la masacre en Flo…
151,964652116357754880,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,FBI received Jan. 5 tip from a person close to Nikolas Cruz but failed to act on it via
152,964632451200020480,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"""Adopted at birth by a loving older couple, Nikolas Cruz seemed to struggle in recent years. His dad died when he w…"
153,964623592335044608,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"This is exactly correct. However, for example, Nikolas Cruz was given both of the descriptions you menti…"
154,964593439290650625,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Florida Shooting Live Updates: Funerals Begin, and Schools Close Across the US New York Times Florida shooting: F…"
155,964579004350070790,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Strage Florida, Fbi: “Fummo avvertiti di un attacco di Nikolas Cruz. Non abbiamo agito” - Strage Florida, Fbi: “Fum…"
156,964578943234961408,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Florida teacher hailed as 'hero' for dying saving students' lives
157,964576492872175616,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"The tip included Nikolas Cruz's gun ownership, a desire to kill people, erratic behavior and disturbing social medi…"
158,964563723577970688,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: FBI knew Nikolas Cruz was stockpiling weapons and wanted to kill via
159,964561205330432000,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"FBI apologizes, says it failed to probe tip on school shooter Nikolas Cruz"
160,964560513551290370,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Alleged Shooter Nikolas Cruz Appears in Court Day After Mass Shooting (UPDATE)
161,964559816059273221,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Alleged Florida school shooter Nikolas Cruz was reported to FBI, cops, school -- but warning signs missed…"
162,964559093171187712,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: Defense attorneys: Nikolas Cruz is a 'deeply disturbed' child who 'fell through the cracks He fell into the Hands of a…
163,964557862709022720,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Wow, the FBI admitted to dropping the ball on investigating Nikolas Cruz. This entire thing could have easily been…"
164,964556163470778368,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,#Breaking The confirms a tipster called on January 5th saying they thought Nikolas Cruz could attack a school.…
165,964553698507657221,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No response to info called into re Nikolas Cruz on Jan 5, 2018. is this like local law enforcement re mis…"
166,964544208601272321,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,UPDATE: Police Say NO TIES Found Between White Nationalist Group &amp; High School Gunman Nikolas Cruz #flordiashooting
167,964538351436038144,flSchoolShooting2018,flSchoolShooting2018,"['Hashtags', 'PastNews', 'Discussion']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Watch Live: ""Deeply Troubled"" Nikolas Cruz Had A History Of Mental Illne... #YouTube #RealNewsWithDavidKnight"
168,964528547866886145,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Tiroteo en Florida: Nikolas Cruz anunció la masacre en Youtube y el FBI lo sabía
169,964523670394765314,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion', 'KnownAlready']",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Nikolas Cruz llegó en Uber, disparó y fue detenido en un McDonald´s #emsavalles #nacional"
170,964521261048127488,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,: Nikolas Cruz planned to inflict maximum damage at his former high school in Parkland Florida - setting off a fire alarm to fl…
171,964520809057345538,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion', 'KnownAlready']",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,#siguemeytesigo Revelan qué hizo Nikolas Cruz tras matar a 17 personas en una escuela
172,964517828408807424,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion', 'KnownAlready']",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,#Internacional: Admite Nikolas Cruz haber disparado contra los estudiantes en la masacre de Florida
173,964492778020499458,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The Truth About The Florida School Shooting and Nikolas Cruz via
174,964489643491254272,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion', 'KnownAlready']",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Identificado como Nikolas Cruz el autor de la masacre en Parkland Florida #Actualidad…
175,964479244180115456,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Aterrador: así practicaba tiro Nikolas Cruz antes de masacre en escuela de Florida [VIDEO]
176,964459317092126721,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"El arma del asesino de Florida le costó menos que un iPhone. Nikolas Cruz afirmó que escuchó ""voces"" que le ordenab…"
177,964438749290606592,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Retweeted Elder Lansing (): If the FBI would have done their due diligence on Nikolas Cruz instead...
